Student_ID,Course_ID,Actual,Predicted,Error
40411147,40BA061,2,2.903,0.903
40211215,40BD032,3,2.0061,0.9939
40311121,40BC011,4,3.0164,0.9836
40411256,40BA102,4,2.8848,1.1152
40411105,40BQ311,5,3.6843,1.3157
40211116,40BA051,2,2.903,0.903
40211111,40BQ381,1,2.6083,1.6083
40211106,409A012,2,2.903,0.903
40211249,40BR082,4,2.903,1.097
40211222,40BA092,4,2.903,1.097
40211123,40BA021,4,2.903,1.097
40211262,40BR042,4,3.7001,0.2999
40411228,40BA062,3,3.3731,0.3731
40211105,40BA051,3,2.903,0.097
40311158,40BA221,2,2.903,0.903
40211138,40BQ171,4,2.903,1.097
40211129,40BC021,4,3.9014,0.0986
40411218,40BR022,3,2.662,0.338
40311129,40BQ331,1,2.0158,1.0158
40211234,40BA022,3,3.2869,0.2869
40211206,40BA062,4,4.098,0.098
40211211,40BR372,3,3.4953,0.4953
40311248,40BA132,5,4.6044,0.3956
40211136,40BQ371,3,2.903,0.097
40211247,409Z501,5,3.0154,1.9846
40311250,40BA012,5,4.1966,0.8034
40311236,40BA062,4,4.199,0.199
